ID,LineID,TeamID,ShiftID,Date,ProductionFBE,ReworkFBE,ScrapFBE
316848,2,2,NULL,21/6/2018,,0.5,
316861,1,2,NULL,21/6/2018,,0.5,
316860,1,3,NULL,21/6/2018,,0.5,
316856,2,2,NULL,21/6/2018,,0.5,
316864,3,3,NULL,21/6/2018,0,0.5,
316877,2,1,NULL,21/6/2018,188,0.5,0.5
316876,2,1,NULL,21/6/2018,221.37,0.5,0.5
316872,3,3,NULL,21/6/2018,242.28,0.5,
316880,3,1,NULL,21/6/2018,,0.5,0.5
316893,2,2,NULL,21/6/2018,,0.5,
316892,2,1,NULL,21/6/2018,247.85,0.5,0.5
316888,2,2,NULL,21/6/2018,,0.5,
316896,3,2,NULL,21/6/2018,,0.5,
316909,2,2,NULL,21/6/2018,,0.5,
316908,3,2,NULL,21/6/2018,,0.5,
316904,2,2,NULL,21/6/2018,,0.5,
316912,3,2,NULL,21/6/2018,,0.5,
316914,1,3,NULL,21/6/2018,,0.5,
316918,2,2,NULL,21/6/2018,,0.5,
316919,2,3,NULL,21/6/2018,,0.33,
316920,3,3,NULL,21/6/2018,306.32,0.5,
316921,1,1,NULL,21/6/2018,226.5,0.5,
316922,2,3,NULL,21/6/2018,,0.33,
316923,1,2,NULL,21/6/2018,,0.5,
316924,3,1,NULL,21/6/2018,,0.5,0.5
316925,1,1,NULL,21/6/2018,353.25,0.5,
316928,3,3,NULL,21/6/2018,311.32,0.5,
316930,2,2,NULL,21/6/2018,,0.5,
316931,2,2,NULL,21/6/2018,,0.5,
316932,1,2,NULL,21/6/2018,,0.5,
316933,1,1,NULL,21/6/2018,0,0.5,
316934,1,2,NULL,21/6/2018,,0.5,
316937,2,1,NULL,21/6/2018,311.32,0.5,0.5
316939,3,1,NULL,21/6/2018,,0.5,0.5
316940,1,3,NULL,21/6/2018,,0.5,
316942,2,2,NULL,21/6/2018,,0.5,
316943,3,2,NULL,21/6/2018,,0.5,
316944,2,1,NULL,21/6/2018,353.25,0.5,0.5
316947,3,1,NULL,21/6/2018,,0.5,0.5
316949,1,2,NULL,21/6/2018,,0.5,
316950,1,3,NULL,21/6/2018,,0.5,
316952,2,2,NULL,21/6/2018,,0.5,
316953,3,2,NULL,21/6/2018,,0.5,
316954,3,2,NULL,21/6/2018,,0.5,
316957,1,3,NULL,21/6/2018,,0.5,
316959,2,3,NULL,21/6/2018,,0.33,
316960,3,2,NULL,21/6/2018,,0.5,
316962,3,1,NULL,21/6/2018,,0.5,0.5
316963,1,1,NULL,21/6/2018,0,0.5,
316964,1,1,NULL,21/6/2018,353.25,0.5,
316967,1,3,NULL,21/6/2018,,0.5,
316969,3,3,NULL,21/6/2018,253.5,0.5,
316970,3,3,NULL,21/6/2018,0,0.5,
316972,2,2,NULL,21/6/2018,,0.5,
316973,2,3,NULL,21/6/2018,,0.33,
316926,1,2,NULL,21/6/2018,,0.5,
316927,1,1,NULL,21/6/2018,42.47,0.5,0.5
316929,2,3,NULL,21/6/2018,,1,
316935,3,3,NULL,21/6/2018,49.5,0.5,
316936,1,1,NULL,21/6/2018,87.44,0.5,0.5
316938,1,3,NULL,21/6/2018,,0.5,
316941,2,1,NULL,21/6/2018,0,0.5,0.5
316945,2,3,NULL,21/6/2018,,1,
316946,2,1,NULL,21/6/2018,118.92,0.5,0.5
316948,1,2,NULL,21/6/2018,,0.5,
316951,3,2,NULL,21/6/2018,,0.5,
316955,3,1,NULL,21/6/2018,,0.5,0.5
316956,1,2,NULL,21/6/2018,,0.5,
316958,1,2,NULL,21/6/2018,,0.5,
316961,1,2,NULL,21/6/2018,,0.5,
316965,3,2,NULL,21/6/2018,,0.5,
316966,2,3,NULL,21/6/2018,,1,
316968,2,2,NULL,21/6/2018,,0.5,
316971,1,1,NULL,21/6/2018,0,0.5,0.5
316974,3,3,NULL,21/6/2018,0,0.5,
316975,1,1,NULL,21/6/2018,140,0.5,0.5
316976,3,2,NULL,21/6/2018,,0.5,
316977,2,1,NULL,21/6/2018,195.45,0.5,0.5
316978,3,1,NULL,21/6/2018,,0.5,0.5
316979,2,1,NULL,21/6/2018,0,0.5,0.5
316980,1,1,NULL,21/6/2018,164.5,0.5,0.5
316981,1,2,NULL,21/6/2018,,0.5,
316982,1,2,NULL,21/6/2018,,0.5,
316983,1,2,NULL,21/6/2018,,0.5,
316984,1,2,NULL,21/6/2018,,0.5,
316985,2,2,NULL,21/6/2018,,0.5,
316986,3,2,NULL,21/6/2018,,0.5,
316987,3,2,NULL,21/6/2018,,0.5,
316988,2,2,NULL,21/6/2018,,0.5,
316989,2,1,NULL,21/6/2018,0,0.5,0.5
316990,3,2,NULL,21/6/2018,,0.5,
316991,1,1,NULL,21/6/2018,216.5,0.5,0.5
316992,1,1,NULL,21/6/2018,301.32,0.5,0.5
316993,2,2,NULL,21/6/2018,,0.5,
316994,1,1,NULL,21/6/2018,0,0.5,0.5
316995,3,3,NULL,21/6/2018,0,0.5,
316996,2,3,NULL,21/6/2018,,1,
316997,3,1,NULL,21/6/2018,,0.5,0.5
316998,2,1,NULL,21/6/2018,331.8,0.5,0.5
316999,3,2,NULL,21/6/2018,,0.5,
317000,2,2,NULL,21/6/2018,,0.5,
317001,3,3,NULL,21/6/2018,0,0.5,
317002,2,2,NULL,21/6/2018,,0.5,
317003,1,2,NULL,21/6/2018,,0.5,
317004,3,2,NULL,21/6/2018,,0.5,
317005,1,3,NULL,21/6/2018,,0.5,
317007,3,3,NULL,21/6/2018,330.41,0.5,
317009,2,2,NULL,21/6/2018,,0.5,
317010,1,2,NULL,21/6/2018,,0.5,
317011,1,2,NULL,21/6/2018,,0.5,
317012,1,1,NULL,21/6/2018,0,0.5,0.5
317013,1,3,NULL,21/6/2018,,0.5,
317014,2,2,NULL,21/6/2018,,0.5,
317017,1,1,NULL,21/6/2018,330.41,0.5,0.5
317019,2,1,NULL,21/6/2018,0,0.5,0.5
317020,1,3,NULL,21/6/2018,,0.5,
317021,2,1,NULL,21/6/2018,0,0.5,0.5
317022,1,2,NULL,21/6/2018,,0.5,
317023,1,2,NULL,21/6/2018,,0.5,
317024,3,1,NULL,21/6/2018,,0.5,0.5
317027,3,2,NULL,21/6/2018,,0.5,
317029,1,2,NULL,21/6/2018,,0.5,
317030,3,3,NULL,21/6/2018,0,0.5,
317031,3,2,NULL,21/6/2018,,0.5,
317032,1,2,NULL,21/6/2018,,0.5,
317034,3,2,NULL,21/6/2018,,0.5,
317035,2,3,NULL,21/6/2018,,1,
317038,1,1,NULL,21/6/2018,330.41,0.5,0.5
317040,1,3,NULL,21/6/2018,,0.5,
317041,1,1,NULL,21/6/2018,0,0.5,0.5
317042,1,1,NULL,21/6/2018,0,0.5,0.5
317043,1,2,NULL,21/6/2018,,0.5,
317045,1,2,NULL,21/6/2018,,0.5,
317046,2,1,NULL,21/6/2018,345.8,0.5,0.5
317049,3,2,NULL,21/6/2018,,0.5,
317051,1,1,NULL,21/6/2018,0,0.5,0.5
317052,3,1,NULL,21/6/2018,,0.5,0.5
317053,1,2,NULL,21/6/2018,,0.5,
317054,1,1,NULL,21/6/2018,0,0.5,0.5
317056,3,3,NULL,21/6/2018,287,0.5,
317057,1,2,NULL,21/6/2018,,0.5,
317060,2,1,NULL,21/6/2018,330.41,0.5,0.5
317062,1,2,NULL,21/6/2018,,0.5,
317063,1,3,NULL,21/6/2018,,0.5,
317064,1,1,NULL,21/6/2018,0,0.5,0.5
317065,2,2,NULL,21/6/2018,,0.5,
317068,1,3,NULL,21/6/2018,,0.5,
317069,1,1,NULL,21/6/2018,345.8,0.5,0.5
317072,1,3,NULL,21/6/2018,,0.5,
317074,2,2,NULL,21/6/2018,,0.5,
317075,1,1,NULL,21/6/2018,0,0.5,0.5
317076,2,2,NULL,21/6/2018,,0.5,
317077,2,1,NULL,21/6/2018,0,0.5,0.5
317080,3,2,NULL,21/6/2018,,0.5,
317081,1,3,NULL,21/6/2018,,0.5,
317084,3,1,NULL,21/6/2018,,0.5,0.5
317086,3,2,NULL,21/6/2018,,0.5,
317088,1,3,NULL,21/6/2018,,0.5,
317089,1,3,NULL,21/6/2018,,0.5,
317090,2,2,NULL,21/6/2018,,0.5,
317006,3,1,NULL,21/6/2018,,0.5,0.5
317008,2,2,NULL,21/6/2018,,1,
317015,2,3,NULL,21/6/2018,,0.5,
317016,1,3,NULL,21/6/2018,,1,
317018,3,3,NULL,21/6/2018,32.99,0.5,
317025,3,3,NULL,21/6/2018,38.5,0.5,
317026,1,2,NULL,21/6/2018,,0.5,
317028,2,1,NULL,21/6/2018,58.98,0.5,0.5
317033,1,1,NULL,21/6/2018,0,0.5,
317036,3,3,NULL,21/6/2018,63.5,0.5,
317037,2,3,NULL,21/6/2018,,0.5,
317039,1,1,NULL,21/6/2018,85.48,0.5,
317044,1,3,NULL,21/6/2018,,1,
317047,1,2,NULL,21/6/2018,,0.5,
317048,3,2,NULL,21/6/2018,,0.5,
317050,1,3,NULL,21/6/2018,,1,
317055,2,1,NULL,21/6/2018,0,0.5,0.5
317058,3,1,NULL,21/6/2018,,0.5,0.5
317059,1,1,NULL,21/6/2018,182.89,0.5,
317061,3,2,NULL,21/6/2018,,0.5,
317066,1,3,NULL,21/6/2018,,1,
317067,3,2,NULL,21/6/2018,,0.5,
317070,3,2,NULL,21/6/2018,,0.5,
317071,2,3,NULL,21/6/2018,,0.5,
317073,1,2,NULL,21/6/2018,,0.5,
317078,3,2,NULL,21/6/2018,,0.5,
317079,1,1,NULL,21/6/2018,0,0.5,
317082,3,1,NULL,21/6/2018,,0.5,0.5
317083,2,1,NULL,21/6/2018,264.34,0.5,0.5
317085,2,1,NULL,21/6/2018,161.96,0.5,0.5
317087,2,1,NULL,21/6/2018,0,0.5,0.5
317091,2,1,NULL,21/6/2018,0,0.5,0.5
317092,1,1,NULL,21/6/2018,0,0.5,
317093,2,2,NULL,21/6/2018,,1,
317094,1,2,NULL,21/6/2018,,0.5,
317095,3,3,NULL,21/6/2018,192.95,0.5,
317096,3,3,NULL,21/6/2018,0,0.5,
317097,2,2,NULL,21/6/2018,,1,
317098,1,1,NULL,21/6/2018,0,0.5,
317099,2,1,NULL,21/6/2018,241,0.5,0.5
317100,2,1,NULL,21/6/2018,322.98,0.5,0.5
317101,3,3,NULL,21/6/2018,223.44,0.5,
317102,2,3,NULL,21/6/2018,,0.5,
317103,1,3,NULL,21/6/2018,,1,
317104,2,2,NULL,21/6/2018,,1,
317105,3,1,NULL,21/6/2018,,0.5,0.5
317106,1,1,NULL,21/6/2018,347.47,0.5,
317107,1,2,NULL,21/6/2018,,0.5,
317108,1,2,NULL,21/6/2018,,0.5,
317109,3,3,NULL,21/6/2018,0,0.5,
317110,1,2,NULL,21/6/2018,,0.5,
317111,2,2,NULL,21/6/2018,,1,
317113,2,2,NULL,21/6/2018,,1,
317114,2,1,NULL,21/6/2018,347.47,0.5,0.5
317116,3,3,NULL,21/6/2018,249.43,0.5,
317117,2,1,NULL,21/6/2018,0,0.5,0.5
317118,1,1,NULL,21/6/2018,0,0.5,
317119,1,2,NULL,21/6/2018,,0.5,
317120,3,1,NULL,21/6/2018,,0.5,0.5
317123,2,1,NULL,21/6/2018,283.5,0.5,0.5
317124,3,3,NULL,21/6/2018,347.47,0.5,
317126,1,2,NULL,21/6/2018,,0.5,
317127,2,1,NULL,21/6/2018,0,0.5,0.5
317128,1,2,NULL,21/6/2018,,0.5,
317129,1,2,NULL,21/6/2018,,0.5,
317130,2,3,NULL,21/6/2018,,0.5,
317131,2,3,NULL,21/6/2018,,0.5,
317135,1,3,NULL,21/6/2018,,1,
317136,3,2,NULL,21/6/2018,,0.5,
317138,3,2,NULL,21/6/2018,,0.5,
317139,2,2,NULL,21/6/2018,,1,
317140,1,2,NULL,21/6/2018,,0.5,
317141,3,1,NULL,21/6/2018,,0.5,0.5
317142,1,1,NULL,21/6/2018,0,0.5,
317143,2,1,NULL,21/6/2018,0,0.5,0.5
317147,1,3,NULL,21/6/2018,,1,
317148,3,3,NULL,21/6/2018,347.47,0.5,
317150,3,3,NULL,21/6/2018,249.43,0.5,
317151,1,3,NULL,21/6/2018,,1,
317152,2,3,NULL,21/6/2018,,0.5,
317153,1,3,NULL,21/6/2018,,1,
317154,2,1,NULL,21/6/2018,0,0.5,0.5
317155,3,3,NULL,21/6/2018,0,0.5,
317159,2,2,NULL,21/6/2018,,1,
317160,3,2,NULL,21/6/2018,,0.5,
317162,1,2,NULL,21/6/2018,,0.5,
317163,2,2,NULL,21/6/2018,,1,
317164,1,3,NULL,21/6/2018,,1,
317165,2,3,NULL,21/6/2018,,0.5,
317166,2,1,NULL,21/6/2018,0,0.5,0.5
317167,1,1,NULL,21/6/2018,0,0.5,
317171,2,3,NULL,21/6/2018,,0.5,
317172,2,1,NULL,21/6/2018,347.47,0.5,0.5
317174,1,2,NULL,21/6/2018,,0.5,
317175,2,3,NULL,21/6/2018,,0.5,
317176,3,3,NULL,21/6/2018,0,0.5,
317177,3,2,NULL,21/6/2018,,0.5,
317178,2,2,NULL,21/6/2018,,1,
317179,1,2,NULL,21/6/2018,,0.5,
317183,1,2,NULL,21/6/2018,,0.5,
317184,3,2,NULL,21/6/2018,,0.5,
317186,1,1,NULL,21/6/2018,249.43,0.5,
317187,2,2,NULL,21/6/2018,,1,
317188,2,3,NULL,21/6/2018,,0.5,
317189,1,3,NULL,21/6/2018,,1,
317190,2,3,NULL,21/6/2018,,0.5,
317191,1,3,NULL,21/6/2018,,1,
317195,3,3,NULL,21/6/2018,283.5,0.5,
317196,3,1,NULL,21/6/2018,,0.5,0.5
317198,2,2,NULL,21/6/2018,,1,
317199,2,2,NULL,21/6/2018,,1,
317200,1,3,NULL,21/6/2018,,1,
317201,3,2,NULL,21/6/2018,,0.5,
317202,2,1,NULL,21/6/2018,0,0.5,0.5
317203,1,3,NULL,21/6/2018,,1,
317207,2,3,NULL,21/6/2018,,0.5,
317208,1,2,NULL,21/6/2018,,0.5,
317210,2,1,NULL,21/6/2018,249.43,0.5,0.5
317211,2,3,NULL,21/6/2018,,0.5,
317212,1,3,NULL,21/6/2018,,1,
317213,1,2,NULL,21/6/2018,,0.5,
317214,2,3,NULL,21/6/2018,,0.5,
317215,2,2,NULL,21/6/2018,,1,
317219,3,3,NULL,21/6/2018,283.5,0.5,
